,casos_3156700,p_rt1_3156700,Rt_3156700,p_inc100k_3156700,temp_min_3156700,temp_max_3156700,umid_min_3156700,umid_max_3156700,pressao_min_3156700,pressao_max_3156700,precip_tot_3156700,casos_3154606,p_rt1_3154606,Rt_3154606,p_inc100k_3154606,temp_min_3154606,temp_max_3154606,umid_min_3154606,umid_max_3154606,pressao_min_3154606,pressao_max_3154606,precip_tot_3154606,casos_3106200,p_rt1_3106200,Rt_3106200,p_inc100k_3106200,temp_min_3106200,temp_max_3106200,umid_min_3106200,umid_max_3106200,pressao_min_3106200,pressao_max_3106200,precip_tot_3106200,temp_mean_3106200,temp_amp_3106200,umid_mean_3106200,umid_amp_3106200,pressao_mean_3106200,temp_mean_3154606,temp_amp_3154606,umid_mean_3154606,umid_amp_3154606,pressao_mean_3154606,temp_mean_3156700,temp_amp_3156700,umid_mean_3156700,umid_amp_3156700,pressao_mean_3156700
2010-08-01,5,0.7674706,1.6417294,3.6463082,11.34147,22.51198457142857,49.48825028571429,92.18460214285713,1.0064485428571428,1.0106767571428572,0.052830001,9,0.678389,1.2523996,2.661171,12.276751,24.536002142857143,41.931815285714286,90.04866514285713,1.005610957142857,1.0100274142857144,0.006442857142857143,141,0.0012703162,0.7185182,5.591768,11.966103714285714,23.921478285714283,43.92566942857143,90.974299,1.0059298142857143,1.0102362571428571,0.020805714142857142,17.943790999999997,11.95537457142857,67.44998421428572,47.04862957142857,0.002153221428571439,18.406376571428574,12.259251142857142,65.9902402142857,48.116849857142846,0.002208228571428661,16.926727285714286,11.170514571428571,70.83642621428571,42.696351857142844,0.0021141071428572022
2010-08-08,2,0.32948717,0.6915188,1.4585233,11.045423142857143,24.260541571428572,42.40756542857143,89.66581642857143,1.0049562714285716,1.0094200714285715,0.003928571428571429,2,0.058354992,0.32676622,0.5913713,11.759922428571429,26.325796999999998,36.37448185714286,87.06200428571428,1.0041090142857143,1.0086170142857143,3.571428571428572e-05,115,0.0014821494,0.69922185,4.560662,11.49584957142857,25.668936714285714,37.89417314285714,87.79256157142856,1.0044313571428571,1.0088497714285716,0.0004457143142857143,18.582393142857143,14.173087142857144,62.84336735714285,49.89838842857142,0.002209207142857217,19.04285971428571,14.56587457142857,61.718243071428574,50.68752242857142,0.0022539999999999782,17.652982357142857,13.21511842857143,66.03669092857143,47.258251,0.0022318999999999534
2010-08-15,1,0.11285951,0.31772256,0.72926164,12.29057542857143,22.839516857142858,50.83806599999999,86.44933642857143,1.005679042857143,1.0104257142857143,0.2836442884285714,3,0.17173155,0.5334414,0.88705695,13.701716785714284,25.568328857142856,41.85963028571428,79.61041171428572,1.0045486714285714,1.009529557142857,0.04526857,108,0.020767385,0.7714407,4.2830563,13.243246785714286,24.70955557142857,43.90950671428572,81.75583142857143,1.0049102285714286,1.0098201,0.09068285499999999,18.97640117857143,11.466308785714284,62.83266907142857,37.84632471428571,0.0024549357142856776,19.63502282142857,11.866612071428571,60.735021,37.750781428571436,0.0024904428571428383,17.565046142857142,10.548941428571428,68.64370121428571,35.61127042857144,0.0023733357142856626
2010-08-22,2,0.40241146,0.80801123,1.4585233,7.413038,20.61872214285714,39.711115,90.90244342857143,1.0082099714285715,1.0127853,0.008721428571428571,3,0.32872686,0.72962224,0.88705695,8.568455271428572,22.99101942857143,33.18870485714286,86.9962917142857,1.0069516285714286,1.0119722,0.0028885711428571427,149,0.93777084,1.2046502,5.909031,8.265507285714287,22.227295,35.15531828571428,88.66355642857143,1.0073605857142858,1.0121720142857142,0.004781428571428571,15.246401142857145,13.961787714285714,61.90943735714285,53.508238142857145,0.0024057142857142333,15.779737350000001,14.422564157142858,60.092498285714285,53.807586857142844,0.002510285714285687,14.01588007142857,13.205684142857141,65.30677921428571,51.19132842857143,0.0022876642857142526
2010-08-29,1,0.30780536,0.5882665,0.72926164,11.07244,26.017229285714286,33.37788757142857,85.32686271428572,1.0033122,1.0081177428571428,8.714285714285714e-05,2,0.30954382,0.66241425,0.5913713,12.173806428571428,28.07864371428571,27.453900714285712,80.95177571428572,1.0022853571428572,1.0072596999999999,1.7142857142857142e-05,134,0.7630783,1.0934452,5.3141623,11.852600214285715,27.41232314285714,29.297523,82.85164857142857,1.0026848285714285,1.0075850285714285,7e-05,19.632461678571428,15.559722928571425,56.074585785714284,53.55412557142857,0.0024501000000000106,20.12622507142857,15.904837285714283,54.20283821428571,53.49787500000001,0.0024871714285713553,18.544834642857143,14.944789285714286,59.35237514285715,51.94897514285715,0.002402771428571371
2010-09-05,3,0.77026886,1.9057169,2.187785,12.039119142857142,26.09074642857143,33.76156757142857,84.71903414285714,1.0043605142857144,1.0096304285714286,0.010635714285714287,4,0.69299436,1.4434916,1.1827426,13.486088285714287,27.93927857142857,29.73878285714286,78.66789728571429,1.003370957142857,1.0088579857142856,0.00014142857142857143,128,0.40748322,0.9714212,5.076215,12.994027428571428,27.32029071428571,31.14951185714286,81.23347214285715,1.0037754857142858,1.0091487285714285,0.0007971428571428572,20.15715907142857,14.326263285714283,56.191492000000004,50.0839602857143,0.0026866214285713452,20.712683428571427,14.453190285714284,54.20334007142857,48.92911442857143,0.002743514285714288,19.064932785714284,14.051627285714286,59.240300857142856,50.95746657142857,0.0026349571428571084
2010-09-12,2,0.5502648,1.1234032,1.4585233,12.188153857142856,23.563175714285713,44.952732142857144,92.4936357142857,1.0054076285714286,1.0107056714285714,0.4544271394857143,4,0.67557275,1.3890381,1.1827426,13.9820165,26.171705285714285,38.09685414285714,83.31302514285714,1.0040184857142858,1.0096093857142858,0.11591285717142859,157,0.8980281,1.1602082,6.2262945,13.451725571428572,25.37380942857143,39.91356057142857,86.21706657142856,1.0044947,1.0099155285714285,0.09739142857142857,19.4127675,11.922083857142859,63.06531357142856,46.30350599999999,0.00271041428571428,20.07686089285714,12.189688785714285,60.70493964285714,45.216171,0.0027954500000000326,17.875664785714285,11.375021857142857,68.72318392857142,47.54090357142856,0.0026490214285713742
2010-09-19,2,0.46891835,0.93309265,1.4585233,13.133431714285715,26.298470714285713,41.271022714285714,84.98168057142857,1.0025186571428573,1.0076243714285715,0.04159571428571429,4,0.5861821,1.1630927,1.1827426,15.386369857142856,28.94907914285714,33.87595542857143,75.27518285714287,1.0010881228571429,1.0064702857142858,0.0010514285714285714,125,0.23315234,0.91397077,4.957241,14.648965,28.09854557142857,35.918877,78.84481071428571,1.0015874285714286,1.0068909428571429,0.004812857142857142,21.373755285714285,13.44958057142857,57.381843857142854,42.92593371428571,0.0026517571428571474,22.1677245,13.562709285714284,54.57556914285715,41.399227428571436,0.00269108142857144,19.715951214285713,13.165038999999998,63.126351642857145,43.710657857142856,0.0025528571428571345
2010-09-26,0,0.0,0.0,0.0,14.43767,25.323783,42.99474357142857,88.54809485714286,1.001440267142857,1.006810457142857,0.11106571587142858,2,0.21244632,0.5317454,0.5913713,16.464521142857144,27.806754,37.675693714285714,77.93481471428572,1.000016837142857,1.0056083,0.03993999857142857,108,0.029119905,0.7849218,4.2830563,15.789760000000001,26.95619414285714,38.867711,81.95094571428571,1.0005842728571428,1.0060650142857142,0.049541428285714284,21.372977071428572,11.166434142857138,60.409328357142854,43.08323471428571,0.002740370714285678,22.135637571428575,11.342232857142857,57.80525421428572,40.25912100000001,0.0027957314285714796,19.8807265,10.886112999999998,65.77141921428571,45.553351285714285,0.002685095000000026
2010-10-03,1,0.35294348,0.66556144,0.72926164,16.932591,25.282666857142857,59.085669714285714,92.53808514285716,0.99792902,1.0020716285714286,1.3060799785714288,2,0.25828114,0.5915744,0.5913713,18.104378714285716,27.166804714285714,55.28320657142857,88.21826885714286,0.9971501914285713,1.0012698714285715,1.2586414242857142,83,0.0013910665,0.6587506,3.2916079,17.727234,26.707354000000002,55.25596185714285,89.57540642857143,0.9974002928571428,1.0015125942857144,0.8751399999999999,22.217294000000003,8.980120000000003,72.41568414285715,34.319444571428576,0.002056150714285776,22.635591714285717,9.062425999999999,71.75073771428572,32.93506228571429,0.0020598400000000905,21.10762892857143,8.350075857142858,75.81187742857144,33.45241542857144,0.0020713042857142816
2010-10-10,0,0.0,0.0,0.0,15.979819142857142,25.398794714285714,56.525732285714284,90.86806085714285,1.0007293857142856,1.0054732285714285,0.7049514285714286,4,0.704417,1.4816811,1.1827426,17.420610714285715,27.859754285714285,50.11438957142857,86.31476342857142,0.9995377857142858,1.0045240285714285,0.5434885658571429,92,0.1364349,0.85625315,3.6485293,17.078826857142857,27.360635000000002,50.53976014285714,87.18821428571428,0.999966967142857,1.0048053142857143,0.3721742862857143,22.21973092857143,10.281808142857145,68.86398721428571,36.64845414285714,0.0024191735714286233,22.6401825,10.43914357142857,68.21457649999999,36.20037385714286,0.0024931214285713876,20.689306928571426,9.418975571428572,73.69689657142857,34.34232857142857,0.002371921428571455
2010-10-17,1,0.6735319,1.7538264,0.72926164,14.441384571428571,22.568494714285716,62.73085557142857,88.37930442857143,1.0023329,1.0065977285714285,0.8765771708571428,4,0.7043745,1.4815351,1.1827426,16.49458957142857,25.692129857142856,56.688737571428575,82.39328214285715,1.00077551,1.0053946714285715,0.3289314328571429,112,0.88169885,1.178757,4.4416876,15.905753142857142,24.676234714285716,57.717206,83.77935357142857,1.00135422,1.005802657142857,0.3415885714285714,20.290993928571428,8.770481571428574,70.74827978571429,26.062147571428575,0.0022242185714285156,21.09335971428571,9.197540285714286,69.54100985714285,25.70454457142857,0.002309580714285775,18.504939642857146,8.127110142857145,75.55508,25.64844885714286,0.0021324142857142014
2010-10-24,2,0.8573998,3.3274593,1.4585233,16.098815857142856,25.403961,53.59576342857143,88.14887571428572,0.9982037728571429,1.0026767,1.3118985686285713,1,0.10673942,0.30980518,0.29568565,17.903111142857142,27.503919285714286,49.46835242857143,84.73471671428571,0.9969684271428572,1.0016806,1.5720985714285713,92,0.40563333,0.96577424,3.6485293,17.355202857142856,26.885376,49.83501614285715,84.91093585714285,0.9974440071428571,1.0020369328571428,1.3425571585285714,22.12028942857143,9.530173142857144,67.372976,35.075919714285696,0.002296462857142856,22.703515214285716,9.600808142857144,67.10153457142857,35.26636428571428,0.0023560864285714356,20.751388428571428,9.305145142857143,70.87231957142858,34.55311228571429,0.002236463571428593
2010-10-31,1,0.5030814,1.008943,0.72926164,16.403821642857142,26.333988714285713,57.26826542857143,93.00511342857143,0.9961984628571429,1.000594432857143,3.3316629285714288,6,0.8305203,1.8478849,1.7741139,18.02887857142857,28.160762285714288,52.80132471428572,89.14474042857144,0.9952956657142857,0.9998423428571428,3.068080002857143,99,0.48507595,0.9947139,3.9261348,17.564069571428572,27.652675,53.43270314285714,90.14544885714285,0.9956445328571428,1.000156767142857,2.6385015742857143,22.608372285714285,10.088605428571427,71.789076,36.71274571428571,0.002256117142857117,23.09482042857143,10.131883714285717,70.97303257142858,36.34341571428572,0.0022733385714285292,21.368905178571428,9.93016707142857,75.13668942857143,35.736848,0.002197985000000069
2010-11-07,2,0.64566016,1.4344704,1.4585233,17.18132242857143,22.766252714285713,73.52483757142856,96.25279857142857,0.9989238457142857,1.002369742857143,3.9330342000000003,1,0.116811834,0.3228158,0.29568565,18.31950157142857,24.047350285714288,71.07121957142857,94.24501857142857,0.9982033014285714,1.0016726857142857,4.4625871,90,0.28011233,0.9186734,3.5692134,17.916412285714284,23.642961714285715,71.60072057142857,94.73340142857144,0.9985427771428571,1.0019455,3.608737214285714,20.779687,5.726549428571431,83.167061,23.132680857142873,0.001701361428571413,21.18342592857143,5.727848714285717,82.65811907142857,23.173799000000002,0.0017346921428571527,19.973787571428574,5.584930285714282,84.88881807142857,22.727961000000008,0.0017229485714286286
2010-11-14,4,0.86336267,2.4436228,2.9170465,16.557743714285714,22.074559,74.76599057142857,95.84804385714286,1.0010088857142858,1.0046630571428572,3.035039942857143,8,0.9164043,2.2576644,2.3654852,18.06158885714286,24.270355285714285,68.26090642857143,92.07613742857143,0.9997888428571429,1.0035695,1.9798385285714286,117,0.9221999,1.2147403,4.6399775,17.604213285714287,23.585998571428572,69.38364028571428,93.04921428571429,1.0002208085714286,1.0038653285714285,1.9642256857142857,20.595105928571428,5.981785285714285,81.21642728571427,23.665574000000007,0.0018222599999999645,21.16597207142857,6.208766428571426,80.16852192857144,23.815230999999997,0.0018903285714285678,19.316151357142857,5.516815285714287,85.30701721428571,21.08205328571428,0.0018270857142856922
2010-11-21,3,0.6326845,1.3145635,2.187785,16.60510257142857,25.12081457142857,63.27818942857142,91.74561571428572,0.9971901728571428,1.0012395085714285,1.4751085634285714,11,0.9592833,2.470417,3.2525423,17.411913285714284,26.42966571428571,62.335207857142855,91.24631928571429,0.9963676271428571,1.0007277957142857,1.3886214142857143,153,0.99935085,1.5013678,6.0676627,17.06907442857143,25.962236571428573,62.740089857142856,91.274298,0.9967461342857142,1.0009338428571428,1.0504114285714286,21.5156555,8.893162142857143,77.00719392857143,28.534208142857146,0.0020938542857142917,21.920789499999998,9.017752428571427,76.79076357142857,28.911111428571438,0.002180084285714312,20.86295857142857,8.515712,77.51190257142858,28.467426285714296,0.0020246678571428367
2010-11-28,4,0.6426732,1.296775,2.9170465,18.019138714285713,25.63800057142857,66.70191542857143,96.53563785714286,0.9948758228571428,0.9988324314285715,2.850525742857143,4,0.19844957,0.6024033,1.1827426,18.905221,26.554770428571427,66.23860571428571,95.71067642857143,0.9943281314285715,0.9985678814285714,4.422682857142857,185,0.9998751,1.5260069,7.3367167,18.584969857142855,26.019391714285714,67.47529885714286,95.87492942857143,0.9946749542857143,0.9987308542857143,3.4277457,22.302180785714285,7.434421857142858,81.67511414285715,28.399630571428574,0.0020279500000000006,22.729995714285714,7.649549428571426,80.97464107142858,29.47207071428572,0.0021198749999999933,21.82856964285714,7.618861857142857,81.61877664285714,29.833722428571434,0.0019783042857143274
2010-12-05,4,0.58269274,1.1556554,2.9170465,18.953286285714285,26.897177714285714,63.19407914285714,94.45083,0.9969935457142858,1.0013134571428572,4.189382864285714,7,0.4202959,0.90314746,2.0697997,19.99066157142857,27.794015142857145,64.010723,92.23519999999999,0.9962291657142857,1.0007133671428572,1.8586614000000001,193,0.9902722,1.2880062,7.65398,19.592607571428573,27.364524,63.75916357142857,93.11222214285715,0.9966171600000001,1.0009429428571428,2.899301372857143,23.478565785714288,7.771916428571426,78.43569285714287,29.353058571428576,0.002162891428571345,23.892338357142858,7.803353571428573,78.1229615,28.224476999999993,0.0022421007142857663,22.925232,7.94389142857143,78.82245457142857,31.256750857142855,0.002159955714285733
2010-12-12,5,0.66678417,1.3211843,3.6463082,18.571537857142857,27.509181285714284,59.98227871428571,94.16246842857143,0.9943977928571428,0.9985178628571428,2.463754347142857,8,0.62377375,1.1729631,2.3654852,19.685028,28.693581857142856,59.24141728571429,92.10288585714285,0.99332497,0.9978311228571428,2.213928544285714,221,0.9878805,1.2543463,8.764401,19.214739,28.176304285714284,59.879271857142854,92.70883857142857,0.9937110628571428,0.9980499285714286,2.2117714848571426,23.695521642857145,8.961565285714283,76.29405521428572,32.82956671428572,0.0021694328571428834,24.189304928571428,9.008553857142857,75.67215157142857,32.86146857142856,0.002253076428571421,23.04035957142857,8.937643428571427,77.07237357142857,34.18018971428572,0.0020600350000000156
2010-12-19,1,0.062177394,0.24953423,0.72926164,18.346928285714284,26.84826657142857,58.587861,91.46846714285714,0.99538844,0.9992601499999999,2.0614257094285717,6,0.42509514,0.9022979,1.7741139,19.470123142857144,27.979766857142856,56.06292342857143,88.04039785714285,0.9945145228571429,0.9985437614285715,1.4885314649999999,164,0.06282666,0.8502615,6.5039,18.981493285714286,27.590842000000002,56.93531957142857,89.02263057142856,0.9948205028571427,0.9988077771428571,1.5916299992857144,23.286167642857144,8.609348714285716,72.97897507142856,32.08731099999999,0.001993637142857163,23.724944999999998,8.509643714285712,72.05166064285714,31.97747442857142,0.002014619285714281,22.597597428571426,8.501338285714287,75.02816407142856,32.88060614285714,0.0019358549999999308
2010-12-26,3,0.40218472,0.83418244,2.187785,17.944331428571427,27.319205142857147,58.50172742857143,89.82389657142858,0.99698771,1.00111989,3.253210014285714,10,0.7608297,1.4000007,2.9568565,18.857299714285716,28.35833314285714,57.17842757142858,89.34234228571428,0.9961089614285713,1.0006276285714286,3.461654285714286,200,0.5791405,1.020251,7.9315853,18.37751557142857,27.886679285714283,57.16381357142858,89.68396771428571,0.9964667657142857,1.0008760171428572,3.084504291428572,23.132097428571427,9.509163714285712,73.42389064285715,32.52015414285714,0.0022046257142857573,23.60781642857143,9.501033428571425,73.26038492857143,32.1639147142857,0.0022593335714286567,22.631768285714287,9.37487371428572,74.162812,31.32216914285715,0.0020660900000000204
2011-01-02,1,0.16235258,0.38127226,0.72926164,18.078517428571427,22.92121242857143,77.01156714285715,96.79712199999999,0.9949711014285715,0.9980201814285714,10.07391142857143,10,0.7137143,1.3010356,2.9568565,19.154998857142857,24.087803428571426,75.9551622857143,95.68676128571428,0.9942723042857143,0.99739751,6.061052857142856,242,0.9923312,1.2628976,9.5972185,18.741873571428574,23.72501485714286,76.28533642857143,96.01516457142857,0.9945027042857143,0.9976416214285715,7.484834242857143,21.23344421428572,4.983141285714286,86.1502505,19.729828142857144,0.0015694585714285947,21.62140114285714,4.932804571428569,85.82096178571429,19.73159899999999,0.0015626028571428252,20.499864928571427,4.842695000000003,86.90434457142857,19.78555485714284,0.0015245399999999631
2011-01-09,4,0.7849091,1.830702,2.9170465,17.627607,24.734854428571428,66.80639485714286,95.92106414285715,0.9987138957142857,1.0021376514285714,1.9657071421428571,15,0.8890452,1.6421582,4.4352846,18.693389857142854,25.89721271428571,64.32986285714286,92.22960471428571,0.99770613,1.0013484714285714,2.0240800285714284,222,0.824149,1.0945294,8.80406,18.308253571428573,25.588806142857145,64.89499028571429,93.38605128571429,0.9981004928571429,1.0016752642857143,1.4909929014285714,21.94852985714286,7.280552571428572,79.14052078571429,28.491061000000002,0.0017873857142857164,22.29530128571428,7.203822857142857,78.27973378571428,27.899741857142857,0.0018211707142857247,21.181230714285714,7.107247428571426,81.3637295,29.114669285714285,0.0017118778571428295
2011-01-16,8,0.96203613,3.0753186,5.834093,18.64539442857143,24.98978957142857,71.85466642857143,95.27006714285714,0.9959359642857143,0.9995397285714286,3.767174271428572,11,0.50061256,1.0006427,3.2525423,19.470533,25.918309,71.40284185714286,95.57904714285714,0.99563075,0.9992687785714286,5.4696855,327,0.99999154,1.4458101,12.968142,19.085514714285715,25.462131857142857,72.36950785714285,95.73511285714287,0.9959104714285714,0.9994896085714285,4.4157271428571425,22.273823285714286,6.3766171428571425,84.05231035714286,23.365605000000016,0.0017895685714285903,22.694421,6.447776000000001,83.4909445,24.176205285714275,0.0018190142857142932,21.817591999999998,6.344395142857142,83.56236678571429,23.41540071428571,0.0018018821428571474
2011-01-23,2,0.18276048,0.4940019,1.4585233,18.410827714285713,27.806466142857143,52.342152,91.35893285714285,0.9976560428571428,1.0016325,0.17419428887142857,11,0.39770696,0.8996482,3.2525423,19.559160285714285,29.231754857142857,49.72391342857143,88.24051,0.9964845885714286,1.000819212857143,0.10123142802857142,289,0.9370041,1.1404678,11.461141,19.044852285714285,28.701185000000002,50.538782857142856,89.40646571428572,0.9968743257142858,1.0011453814285713,0.126314286,23.873018642857144,9.656332714285718,69.97262428571429,38.86768285714286,0.0021355278571427716,24.395457571428572,9.672594571428572,68.98221171428571,38.51659657142857,0.0021673121428571474,23.108646928571428,9.39563842857143,71.85054242857143,39.01678085714285,0.001988228571428552
2011-01-30,3,0.23937792,0.6156671,2.187785,17.965262285714285,28.188977857142856,50.58404985714286,91.82825114285716,0.9998898,1.0040741571428573,0.09321428485714285,23,0.96375394,1.8390527,6.80077,19.326860714285715,29.611083857142855,48.055470428571425,88.18626214285715,0.9987093657142857,1.0033325857142856,0.04356856971428572,292,0.6331687,1.028745,11.580114,18.758985285714285,29.134081142857145,48.66860742857143,90.021297,0.9991301414285714,1.0036103714285713,0.052874285714285714,23.946533214285715,10.37509585714286,69.34495221428571,41.35268957142858,0.002240114999999987,24.468972285714287,10.28422314285714,68.12086628571429,40.13079171428572,0.002311609999999964,23.07712007142857,10.22371557142857,71.2061505,41.2442012857143,0.0020921785714286267
2011-02-06,6,0.7455826,1.4983866,4.37557,17.337319571428573,28.281860142857145,47.57982242857143,85.03384771428571,0.9990305271428571,1.0032318285714286,0.04146714271428571,7,0.061046354,0.50545764,2.0697997,18.933641714285717,29.915793285714283,43.91356285714286,78.50023942857142,0.9977749357142857,1.0023349428571429,0.013985713857142857,275,0.22477072,0.9385434,10.90593,18.241394,29.32553085714286,45.577611,81.35780571428572,0.9981979228571429,1.0026832714285714,0.02175999985714286,23.78346242857143,11.084136857142859,63.467708357142854,35.78019471428572,0.00224267428571423,24.4247175,10.982151571428567,61.206901142857134,34.58667657142856,0.0022800035714286015,22.80958985714286,10.944540571428572,66.30683507142857,37.45402528571428,0.0021006507142857234
2011-02-13,6,0.75714564,1.5359678,4.37557,17.703208142857143,27.520952285714287,49.01601371428571,89.48386571428571,0.9987777857142858,1.0036521285714286,0.29049714428571427,7,0.04632995,0.48041242,2.0697997,19.476327285714287,29.656938857142855,42.33549357142857,80.92821842857143,0.9975527585714286,1.0027819614285713,0.08530000285714286,286,0.4820673,0.9962531,11.342167,18.75328257142857,28.84512757142857,44.786027,84.64931857142857,0.9980106357142857,1.0031361285714284,0.1734071415,23.79920507142857,10.091845,64.71767278571429,39.86329157142857,0.0025627464285713497,24.56663307142857,10.180611571428567,61.631856,38.592724857142855,0.0026146014285713948,22.612080214285715,9.817744142857144,69.24993971428572,40.467852,0.0024371714285714163
